,id,start,end,record,prog,duration,18?,US?,sex,age,trip_int,trip_dom,trip_risk,know_1,know_2,know_3,know_4,know_5,know_6,know_7,know_8,know_9,know_10,know_11,know_12,know_13,2_group_know_weighted_sum,3_group_know_weighted_sum,knowinf_1,knowinf_2,knowinf_3,knowinf_4,knowinf_5,knowinf_6,knowinf_7,knowinf_8,knowinf_9,knowinf_10,2_group_knowinf_weighted_sum,3_group_knowinf_weighted_sum,search,source_part,source_fam,source_fre,source_reli,source_doct,source_tv,source_radi,source_news,source_gov,source_soc,source_web,mainst_?,source_most,info_accu,info_upto,behav_1,behav_2,behav_3,behav_4,behav_5,behav_6,behav_7,behav_8,behav_9,behav_10,behav_11,behav_12,2_group_behav_weighted_sum,3_group_behav_weighted_sum,behav7_1,behav7_2,behav7_3,behav7_4,2_group_behav7_weighted_sum,3_group_behav7_weighted_sum,smoke,drink,sleep,trav_sev,trav_cruise,trav_plan_int,trav_plan_dom,percv_risk,3mon_cases,percv_sev,belief_1,belief_2,belief_3,belief_4,belief_5,belief_6,belief_7,belief_8,belief_9,belief_10,belief_11,belief_12,fedgov_resp,statgov_resp,threat_secur,threat_econ,threat_pers,attid_pol_1,attid_pol_2,attid_pol_3,attid_pol_4,attid_pol_5,attid_pol_6,attid_pol_7,optimism,vote_?,vote_1,vote_2,vote_3,vote_4,anx_1,anx_2,anx_3,anx_4,impact_1,impact_2,impact_3,impact_4,impact_5,impact_6,race,state,urban,work,healthcare,child,educ,polit
30,ID0050,3/21/2020 8:06,3/21/2020 8:17,3/21/2020 8:17,100,672,1,1,0,0,0,0,2,1,1,1,1,1,1,0,1,1,1,1,1,1,10.5,10.7,1,0,0,1,1,1,1,1,1,1,7,7,4,1,1,1,0,1,1,0,1,1,1,1,1,8,0,0,0,0,0,1,1,0,0,1,1,1,0,0,4,3.7,0,1,1,1,2.5,2.7,3,0,3,2,2,2,1,5,6,4,2,2,0,1,1,1,1,2,2,1,1,1,4,3,2,2,3,2,1,2,2,2,3,2,2,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,6,26,1,1,1,1,3,1
31,ID0051,3/21/2020 8:32,3/21/2020 8:40,3/21/2020 8:40,100,518,1,1,0,1,0,1,4,1,1,1,1,1,1,0,1,1,0,1,1,1,9.5,9.7,1,1,0,1,1,1,1,1,1,1,8,8,4,1,0,0,0,1,1,1,1,1,1,0,1,8,1,1,0,0,1,1,1,0,0,1,1,1,0,0,4.5,4.3,1,1,1,1,3,3.3,0,0,5,3,3,3,3,10,5,6,3,3,3,0,3,1,3,3,0,3,1,0,1,2,3,3,2,0,2,3,3,2,2,1,1,1,1,1,1,1,5,5,5,5,5,5,5,0,0,1,4,47,2,9,0,1,2,0
32,ID0052,3/21/2020 8:35,3/21/2020 8:46,3/21/2020 8:46,100,676,1,1,0,3,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,11,11,1,1,1,1,1,1,1,1,1,1,9,9,4,0,1,0,1,1,1,1,1,1,1,1,1,8,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2,2,0,1,1,0,1.5,1.7,0,0,3,3,3,3,3,1,3,5,3,3,0,1,1,1,1,2,2,1,1,0,6,6,1,3,3,2,1,2,2,2,3,3,2,1,1,1,1,1,5,2,2,1,2,2,2,2,2,2,6,33,1,8,0,0,1,1
33,ID0054,3/21/2020 9:31,3/21/2020 9:40,3/21/2020 9:41,100,585,1,1,0,3,0,1,4,1,1,1,1,1,1,0,1,1,1,1,0,1,9.5,9.7,1,1,0,1,1,1,1,1,1,1,8,8,4,1,0,1,0,0,1,1,1,1,1,1,1,4,1,1,0,0,1,1,1,0,1,1,1,1,0,0,5,4.7,1,0,1,1,2,2.3,0,0,3,3,3,3,3,10,4,10,3,3,0,1,1,0,3,3,0,3,1,1,0,4,3,3,3,3,2,3,3,3,2,1,1,1,1,1,1,1,5,1,1,0,0,5,5,0,0,5,6,6,2,1,0,0,3,0
34,ID0058,3/21/2020 11:18,3/21/2020 11:26,3/21/2020 11:26,100,458,1,1,0,3,0,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,11,11,1,1,0,1,1,1,1,1,1,1,8,8,4,1,1,1,0,0,0,0,1,1,1,1,1,8,1,0,0,0,1,1,0,0,0,0,1,0,0,0,2.5,2.7,1,1,0,1,2.5,2.7,0,0,2,3,3,3,2,6,4,4,3,3,3,0,0,0,3,3,0,3,1,0,2,8,2,3,2,0,2,3,3,3,2,2,1,1,1,1,1,1,1,2,0,0,5,2,5,1,0,1,6,38,2,1,0,1,3,0
35,ID0060,3/21/2020 11:32,3/21/2020 11:41,3/21/2020 11:41,100,544,1,1,0,4,0,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,11,11,1,1,1,1,1,1,1,1,1,1,9,9,4,0,1,1,0,0,1,1,1,1,1,1,1,4,1,1,0,0,1,1,1,0,0,1,1,1,0,0,4.5,4.3,1,1,1,1,3,3.3,3,3,3,3,3,3,3,8,5,8,3,3,2,1,2,0,3,3,0,3,1,1,3,8,3,3,3,3,3,3,3,3,2,2,1,1,1,1,1,1,2,1,1,0,1,1,1,0,0,0,6,23,1,6,0,1,4,0
36,ID0061,3/21/2020 11:33,3/21/2020 11:44,3/21/2020 11:44,100,645,1,1,1,2,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,10,10,1,0,1,1,1,1,1,1,1,1,8,8,4,0,0,0,0,1,1,1,0,1,1,0,1,8,1,1,0,0,0,1,1,0,0,1,1,1,0,0,4,3.7,1,1,1,1,3,3.3,3,3,3,3,3,3,3,5,3,6,3,3,1,1,2,1,2,1,1,2,1,1,5,5,2,2,2,2,3,2,2,2,2,2,2,1,0,1,1,1,2,1,1,2,1,1,1,1,1,0,6,43,1,3,0,1,1,3
37,ID0063,3/21/2020 11:38,3/21/2020 11:51,3/21/2020 11:51,100,742,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,9,9,1,1,0,1,1,1,1,1,1,1,8,8,4,0,0,1,0,0,1,1,1,1,1,1,1,10,1,1,0,0,0,1,0,0,0,1,1,1,0,0,3.5,3.3,1,1,1,0,2,2.3,3,3,3,3,3,3,3,5,4,5,3,3,1,0,1,2,1,2,0,2,2,0,8,5,1,3,2,3,0,2,3,1,3,3,1,1,1,1,1,1,5,1,0,0,5,5,0,0,0,1,6,1,1,1,0,1,2,1
38,ID0065,3/21/2020 12:04,3/21/2020 12:12,3/21/2020 12:12,100,492,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,11,11,1,1,0,1,1,1,1,1,1,1,8,8,2,0,0,1,0,0,1,1,1,1,1,0,1,8,1,1,0,0,0,1,1,0,0,1,1,1,0,0,4,3.7,1,1,0,1,2.5,2.7,0,0,2,3,3,3,3,4,3,3,3,3,3,1,2,2,3,3,1,2,2,1,6,6,2,3,2,1,1,1,3,3,3,3,2,1,1,1,1,1,1,0,1,0,2,1,1,0,5,1,6,17,1,1,1,0,2,1
39,ID0066,3/21/2020 12:04,3/21/2020 12:15,3/21/2020 12:15,100,683,1,1,0,4,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,11,11,1,0,0,1,1,1,1,1,1,1,7,7,4,0,1,1,0,0,1,0,0,1,1,1,1,8,0,1,0,0,1,1,1,0,1,1,1,1,0,0,5,4.7,1,1,0,1,2.5,2.7,0,0,3,3,3,3,3,7,4,9,3,3,2,0,2,2,2,1,0,2,2,0,7,5,2,3,3,2,2,2,3,3,2,1,2,1,0,0,1,1,5,2,1,0,5,5,0,1,5,1,6,38,2,5,0,0,2,3
40,ID0068,3/21/2020 12:16,3/21/2020 12:30,3/21/2020 12:30,100,815,1,1,0,1,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,0,5,5,1,1,0,0,1,0,1,1,0,0,4.5,4.7,4,1,1,0,0,1,1,1,0,1,1,1,1,4,1,1,1,0,0,1,1,1,1,0,1,1,1,0,6,5.3,0,0,1,0,0.5,0.7,5,0,5,3,1,1,1,6,1,7,3,3,3,3,3,3,2,2,2,2,3,3,6,6,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,6,38,3,8,1,1,0,3
41,ID0069,3/21/2020 12:51,3/21/2020 13:02,3/21/2020 13:02,100,693,1,1,1,1,0,1,3,1,1,1,1,1,1,0,1,1,1,0,1,1,9.5,9.7,1,1,1,1,1,1,1,1,1,1,9,9,4,1,1,1,0,1,0,1,0,1,1,1,1,6,0,0,0,0,1,1,1,0,0,1,1,1,1,0,5,4.7,0,1,1,1,2.5,2.7,0,1,4,3,3,3,2,8,4,6,3,3,0,0,3,1,3,2,0,3,0,0,2,4,3,3,3,0,2,3,3,3,0,1,0,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,6,35,2,1,0,0,3,2
42,ID0070,3/21/2020 12:52,3/21/2020 13:06,3/21/2020 13:06,100,811,1,1,0,4,0,0,2,1,1,1,1,1,1,1,1,0,1,1,1,0,9.5,9.3,1,1,0,1,1,1,1,1,1,1,8,8,1,0,1,0,0,0,1,0,0,0,1,0,1,4,0,1,0,0,1,1,0,0,0,1,1,1,0,0,4,4,0,0,0,1,1,1,0,0,3,3,3,3,3,8,5,10,2,2,0,0,1,3,2,1,2,2,1,0,4,6,1,3,2,2,1,3,3,3,3,3,2,1,0,1,1,1,2,1,0,0,2,2,1,5,5,0,6,32,3,5,0,0,2,0
43,ID0071,3/21/2020 13:00,3/21/2020 13:12,3/21/2020 13:12,100,728,1,1,0,4,0,0,2,1,1,1,1,1,1,0,1,1,0,1,1,1,9.5,9.7,1,1,1,1,1,1,1,1,1,1,9,9,4,0,1,1,1,1,1,1,1,1,1,0,1,8,1,1,0,1,0,1,1,0,1,1,1,1,0,0,5.5,5,1,1,1,1,3,3.3,0,0,4,3,3,3,3,3,3,5,3,3,1,0,0,0,3,3,0,2,2,0,5,5,2,3,2,2,3,2,3,3,3,2,3,1,1,1,0,1,0,0,0,0,5,5,5,0,0,0,6,32,2,5,0,0,4,3
44,ID0072,3/21/2020 13:09,3/21/2020 13:18,3/21/2020 13:18,100,559,1,1,0,3,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,11,11,1,1,0,1,1,1,1,1,1,1,8,8,4,0,0,1,1,0,0,1,1,1,1,1,1,8,1,1,0,0,1,1,1,0,1,1,1,1,0,0,5,4.7,0,1,1,1,2.5,2.7,0,0,4,3,3,3,3,7,4,5,3,3,2,0,2,1,3,2,0,2,1,1,3,5,1,2,2,1,1,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,6,32,1,1,0,0,4,1
45,ID0073,3/21/2020 13:08,3/21/2020 13:18,3/21/2020 13:18,100,585,1,1,1,0,2,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,10,10,1,1,0,1,1,1,1,1,1,1,8,8,2,1,1,1,0,0,1,1,1,1,1,1,1,10,0,1,0,0,1,1,0,0,0,1,1,0,0,0,3,3,0,0,0,1,1,1,3,5,2,2,0,2,1,2,3,4,2,2,0,1,1,1,0,3,2,0,2,1,2,3,2,3,3,1,0,2,2,2,1,1,2,1,0,1,0,1,1,1,1,1,5,2,1,0,5,1,6,6,3,3,0,1,2,2
46,ID0074,3/21/2020 13:11,3/21/2020 13:26,3/21/2020 13:26,100,934,1,1,0,4,0,1,3,1,1,1,1,1,1,0,1,1,1,1,1,1,10.5,10.7,1,1,1,1,1,1,1,1,1,1,9,9,4,0,1,1,0,1,1,1,1,1,1,1,1,8,1,1,0,1,1,1,1,0,0,1,1,1,1,0,6,5.7,0,1,1,1,2.5,2.7,0,0,0,3,2,3,2,5,4,5,3,3,1,0,2,1,2,1,0,3,1,1,4,5,2,2,2,3,2,3,2,2,2,2,2,1,1,1,0,1,1,1,1,1,1,5,1,2,2,1,6,30,3,6,1,0,2,0
47,ID0075,3/21/2020 13:23,3/21/2020 13:36,3/21/2020 13:36,100,755,1,1,1,4,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,9,9,1,1,1,1,1,1,0,1,1,1,8,8,4,1,0,1,0,1,1,1,1,1,1,1,1,8,1,1,0,0,0,1,0,0,0,1,1,1,0,0,3.5,3.3,1,1,1,1,3,3.3,0,3,3,2,3,3,2,1,4,2,2,2,2,1,2,1,2,2,1,3,2,1,0,7,3,3,3,2,2,3,2,1,2,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,0,6,22,1,5,0,0,2,0
48,ID0076,3/21/2020 13:30,3/21/2020 13:40,3/21/2020 13:40,100,557,1,1,1,4,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,11,1,0,0,1,1,0,1,1,1,1,6,6,4,1,1,0,0,0,1,1,1,1,1,1,1,4,1,1,1,0,0,1,0,0,0,1,1,1,0,0,4.5,4.3,1,1,1,1,3,3.3,0,3,2,3,3,3,3,1,4,3,3,3,3,1,1,0,3,2,1,1,2,1,6,9,3,3,3,2,2,3,2,2,2,2,2,1,1,1,1,1,5,5,5,5,5,5,2,5,5,5,6,17,2,5,0,0,2,0
49,ID0077,3/21/2020 13:39,3/21/2020 13:50,3/21/2020 13:50,100,646,1,1,0,2,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,10.5,10.3,1,1,0,1,1,1,1,1,1,1,8,8,4,0,1,0,0,0,1,0,1,1,1,1,1,5,1,1,0,0,1,1,1,0,1,1,1,1,0,1,5.5,5,1,1,1,1,3,3.3,3,1,1,3,3,3,3,5,3,7,3,3,3,1,2,0,3,3,0,3,1,1,4,4,2,2,2,3,1,3,3,3,3,3,1,1,1,1,1,1,5,5,5,5,5,5,2,2,5,5,6,38,2,1,0,1,2,3
50,ID0078,3/21/2020 13:47,3/21/2020 13:57,3/21/2020 13:57,100,569,1,1,0,3,0,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,11,11,1,1,1,1,1,1,1,1,1,1,9,9,4,0,0,1,0,1,1,0,1,1,1,0,1,8,1,1,0,1,1,1,0,0,0,0,1,1,0,0,4.5,4.7,0,1,0,1,2,2,0,0,2,3,3,3,2,3,5,6,3,3,2,0,1,0,3,2,0,2,0,0,4,7,1,3,2,3,2,2,3,3,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,5,5,3,1,1,0,2,0
51,ID0079,3/21/2020 13:34,3/21/2020 13:58,3/21/2020 13:58,100,1410,1,1,1,4,0,0,3,1,1,1,1,1,1,1,1,1,1,0,1,1,10,10,1,0,1,1,1,1,1,1,1,1,8,8,4,1,0,0,0,1,1,1,0,1,1,1,1,8,1,1,0,0,1,1,1,0,1,1,1,1,1,1,6,5.3,0,1,0,1,2,2,0,2,5,3,3,3,3,5,3,6,3,3,3,0,3,0,3,3,1,3,1,1,4,4,3,3,3,2,2,1,3,3,3,3,2,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,3,35,3,5,0,0,1,0
52,ID0080,3/21/2020 13:29,3/21/2020 13:59,3/21/2020 13:59,100,1789,1,1,0,0,0,0,4,1,1,1,1,1,1,0,1,1,1,1,1,1,10.5,10.7,1,1,1,1,1,1,1,1,1,1,9,9,4,1,1,0,0,1,1,0,0,1,1,1,1,8,1,1,0,0,1,1,1,0,1,1,1,1,1,1,6,5.3,1,1,0,1,2.5,2.7,2,0,3,3,3,3,3,7,3,7,3,3,0,1,3,1,2,3,0,2,1,0,4,5,3,3,3,1,0,2,3,1,3,3,2,1,1,0,1,1,5,5,2,2,5,5,5,5,5,5,6,38,3,8,0,1,0,0
53,ID0081,3/21/2020 14:02,3/21/2020 14:11,3/21/2020 14:11,100,528,1,1,0,2,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,11,11,1,1,1,1,1,1,1,1,1,1,9,9,4,1,1,1,0,1,1,1,1,1,1,1,1,4,0,0,0,0,1,1,1,0,1,1,1,1,0,0,5,4.7,1,1,1,1,3,3.3,0,1,5,3,3,3,3,7,2,2,3,3,3,0,2,0,3,1,1,1,1,0,4,5,3,3,3,3,0,3,3,3,3,3,2,1,1,1,1,1,5,5,0,0,5,5,2,0,5,0,6,13,3,6,1,1,1,2
54,ID0083,3/21/2020 14:18,3/21/2020 14:28,3/21/2020 14:28,100,613,1,1,0,4,0,1,4,1,0,0,1,1,1,1,1,1,1,1,1,1,9.5,9.7,1,1,1,1,1,1,1,1,1,1,9,9,4,0,0,0,0,1,1,0,1,1,0,1,1,5,1,1,0,1,1,1,1,0,0,1,1,1,1,1,6.5,6,1,1,1,1,3,3.3,3,3,4,3,1,1,0,5,3,3,3,3,1,0,3,1,0,2,2,1,2,0,8,8,2,3,2,3,0,1,3,3,3,3,3,1,0,1,1,1,2,5,2,1,5,5,1,0,1,0,6,23,1,5,0,0,0,3
55,ID0084,3/21/2020 14:27,3/21/2020 14:37,3/21/2020 14:37,100,569,1,1,0,0,0,0,4,1,1,1,1,1,1,0,1,0,0,1,0,1,8,8,1,0,1,1,1,0,1,1,1,0,6,6,4,1,1,1,1,1,1,1,1,1,1,1,1,8,1,1,0,1,1,1,1,1,1,1,1,1,1,1,7.5,6.7,1,1,1,1,3,3.3,5,5,5,3,3,3,3,10,6,8,3,3,2,3,2,2,3,3,1,3,1,3,10,10,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,0,0,2,0,5,5,5,0,1,9,3,6,0,1,1,2
56,ID0085,3/21/2020 14:30,3/21/2020 14:38,3/21/2020 14:38,100,490,1,1,1,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,11,11,1,1,1,1,1,1,1,1,1,1,9,9,4,0,1,1,0,0,1,0,1,1,1,1,1,8,1,1,0,0,1,1,1,0,1,1,1,1,0,0,5,4.7,1,1,1,1,3,3.3,3,4,4,3,3,3,3,3,4,4,3,3,1,1,2,2,2,2,1,2,1,2,3,2,2,3,3,1,2,2,3,2,2,2,2,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,6,42,2,7,0,0,4,2
57,ID0086,3/21/2020 14:29,3/21/2020 14:41,3/21/2020 14:41,100,761,1,1,0,4,0,0,2,1,0,1,1,1,1,1,1,1,1,1,1,0,9.5,9.7,1,1,0,1,1,1,1,1,1,1,8,8,4,1,1,1,0,0,1,1,1,1,1,1,1,4,1,1,0,0,1,1,1,0,1,1,1,1,1,1,6,5.3,1,1,1,1,3,3.3,0,3,4,3,3,3,3,5,2,5,3,3,3,1,2,1,1,2,1,1,1,1,5,5,2,2,2,2,1,2,3,3,3,3,2,1,1,1,0,1,1,0,0,0,0,1,1,0,1,0,6,9,2,5,0,0,2,1
58,ID0088,3/21/2020 14:38,3/21/2020 14:57,3/21/2020 14:57,100,1113,1,1,0,5,0,0,4,1,1,1,1,1,1,1,1,0,0,0,1,1,8.5,8.3,1,1,1,1,1,1,1,1,1,1,9,9,4,0,0,0,0,1,1,0,0,1,1,0,1,4,1,1,0,0,1,1,0,0,0,1,1,1,0,0,4,4,0,1,1,1,2.5,2.7,0,0,3,3,3,3,3,5,4,10,3,2,2,0,0,1,3,3,0,0,1,0,5,5,2,3,3,2,0,3,3,3,3,3,1,1,0,0,1,1,5,2,2,2,5,5,5,2,5,1,6,35,2,5,0,0,2,1
59,ID0089,3/21/2020 15:03,3/21/2020 15:14,3/21/2020 15:14,100,644,1,1,1,1,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,11,11,1,0,0,1,1,1,1,1,1,1,7,7,4,0,1,1,0,0,1,1,0,1,1,1,1,8,1,1,0,0,0,1,1,0,1,1,1,1,0,0,4.5,4,1,1,1,1,3,3.3,0,0,2,3,3,3,3,9,4,3,3,3,1,1,2,0,3,2,1,2,1,0,4,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,19,1,1,1,1,2,3
60,ID0093,3/21/2020 15:50,3/21/2020 15:59,3/21/2020 15:59,100,528,1,1,0,3,0,0,3,1,0,1,1,1,1,1,1,1,1,1,1,1,10.5,10.7,1,1,0,1,1,1,1,1,1,1,8,8,4,0,1,1,0,1,1,0,1,1,1,1,1,4,0,0,0,0,1,1,1,0,1,1,1,1,1,0,5.5,5,1,1,0,1,2.5,2.7,2,4,2,3,3,3,3,5,3,5,3,3,0,1,2,2,3,2,1,3,1,0,3,3,3,3,3,3,3,3,3,3,2,2,2,1,1,1,1,1,5,5,2,2,2,2,5,5,1,5,4,38,2,6,0,0,2,0
61,ID0097,3/21/2020 15:44,3/21/2020 16:10,3/21/2020 16:10,100,1580,1,1,0,3,0,0,3,1,1,1,1,1,1,1,1,0,0,1,1,0,8.5,8.3,1,0,0,1,1,1,1,1,1,1,7,7,4,0,0,0,0,0,1,1,1,1,1,0,1,8,1,1,1,0,1,1,1,0,1,1,1,1,1,0,6.5,6,0,1,1,1,2.5,2.7,0,0,2,3,3,3,3,8,5,10,3,3,0,3,3,1,3,2,0,3,1,1,8,9,3,3,3,3,3,3,3,3,3,3,0,1,0,1,1,1,5,5,5,5,5,5,5,5,0,5,6,23,1,8,0,0,2,3
62,ID0098,3/21/2020 16:00,3/21/2020 16:10,3/21/2020 16:10,100,587,1,1,0,2,0,0,4,1,1,1,1,1,1,1,1,1,1,1,1,0,10,10,1,0,1,1,1,1,1,1,1,1,8,8,4,0,0,0,0,1,1,0,1,1,0,0,1,8,1,1,0,0,1,1,1,0,0,1,1,1,1,0,5,4.7,1,1,1,1,3,3.3,3,0,4,3,3,3,3,5,5,10,3,3,1,1,2,1,1,2,2,1,2,0,6,7,2,3,3,2,3,3,3,3,3,3,2,1,1,1,1,1,5,5,1,0,5,5,5,5,5,2,6,3,1,1,0,1,1,3
63,ID0100,3/21/2020 16:23,3/21/2020 16:34,3/21/2020 16:34,100,638,1,1,0,4,0,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,11,11,1,1,0,1,1,1,1,1,1,1,8,8,4,0,0,0,0,0,1,1,1,1,1,1,1,8,1,1,0,0,0,1,0,0,0,0,1,1,0,0,3,3,1,1,0,1,2.5,2.7,0,0,3,3,3,3,3,5,5,5,3,3,3,0,0,1,3,3,0,3,1,0,1,4,3,3,2,3,3,3,3,2,1,2,2,1,1,1,0,1,0,0,0,0,5,5,5,5,0,0,6,33,2,1,0,0,3,0
64,ID0101,3/21/2020 16:32,3/21/2020 16:42,3/21/2020 16:42,100,565,1,1,0,4,0,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,11,11,1,0,1,1,1,1,1,1,1,1,8,8,4,0,1,1,0,1,1,1,1,1,1,1,1,8,1,1,0,0,1,1,1,0,1,1,1,1,0,0,5,4.7,1,1,1,1,3,3.3,0,0,2,3,3,3,3,6,6,10,3,3,1,0,0,0,3,2,3,3,1,0,3,5,3,3,3,2,2,3,3,1,2,2,2,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,6,32,2,1,1,0,2,3
65,ID0103,3/21/2020 16:44,3/21/2020 16:53,3/21/2020 16:53,100,553,1,1,0,5,1,0,3,1,1,0,1,1,1,1,1,1,1,1,1,1,10,10,1,1,0,1,1,1,1,1,1,1,8,8,4,1,1,1,1,0,1,1,1,0,1,0,1,7,1,1,0,0,1,1,0,0,0,0,1,1,1,0,4,4,0,1,0,1,2,2,0,3,3,3,3,3,3,6,2,8,3,3,3,0,2,0,3,3,0,2,2,0,2,3,3,3,2,3,3,3,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,5,0,0,0,6,40,2,5,0,0,4,0
66,ID0104,3/21/2020 16:37,3/21/2020 16:56,3/21/2020 16:56,100,1146,1,1,0,3,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,11,11,1,1,0,1,1,1,1,1,1,1,8,8,0,0,0,0,0,0,1,1,0,1,0,0,1,8,1,1,0,1,0,1,1,0,0,1,1,1,0,0,5,4.7,1,1,1,1,3,3.3,3,3,4,3,3,3,3,5,3,5,3,3,3,0,2,1,2,2,1,1,2,1,6,4,1,2,2,1,2,2,3,2,1,3,2,1,1,1,0,0,1,0,0,0,1,1,2,0,1,0,6,1,1,1,1,0,2,1
67,ID0105,3/21/2020 17:03,3/21/2020 17:15,3/21/2020 17:15,100,681,1,1,0,2,0,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,11,11,1,1,1,1,1,1,1,1,1,1,9,9,4,1,1,1,0,0,0,0,1,1,1,1,1,8,1,1,0,0,1,1,1,0,1,1,1,1,0,0,5,4.7,1,1,1,1,3,3.3,0,4,5,3,3,3,3,10,3,5,3,3,1,1,2,0,2,2,0,3,2,2,3,3,3,3,3,2,0,2,3,2,3,2,1,1,1,1,0,0,2,1,1,1,5,5,5,2,5,5,1,49,2,1,0,1,3,2
68,ID0108,3/21/2020 17:09,3/21/2020 17:22,3/21/2020 17:22,100,804,1,1,1,3,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,11,11,1,1,1,1,1,1,1,1,1,1,9,9,4,1,1,1,1,0,1,1,1,1,1,1,1,8,1,1,0,0,0,1,1,0,0,1,1,1,0,1,4.5,4,1,1,1,1,3,3.3,0,0,3,3,3,3,3,2,2,4,3,3,0,1,1,0,2,2,1,2,2,1,4,4,2,3,3,3,2,2,3,3,3,3,2,1,0,1,1,1,0,0,0,0,1,1,1,1,1,0,6,10,1,1,0,0,1,1
69,ID0109,3/21/2020 17:11,3/21/2020 17:22,3/21/2020 17:22,100,683,1,1,0,2,0,0,3,1,1,1,1,1,1,0,1,1,1,1,1,1,10.5,10.7,1,1,0,1,1,1,1,1,1,1,8,8,3,1,0,1,0,1,1,1,0,1,0,0,1,4,0,0,0,0,1,1,1,0,0,1,1,1,0,0,4.5,4.3,0,1,1,1,2.5,2.7,1,4,5,3,3,3,3,6,4,4,3,3,3,0,0,0,3,3,0,3,1,0,1,1,2,3,1,3,1,3,3,2,3,3,1,1,1,1,0,1,2,1,1,1,2,1,0,1,1,2,6,10,2,1,0,1,4,0
70,ID0114,3/21/2020 17:36,3/21/2020 17:44,3/21/2020 17:44,100,500,1,1,1,2,0,1,2,1,1,1,1,1,1,1,1,0,1,1,1,1,10.5,10.3,1,1,0,1,1,1,1,1,1,1,8,8,4,0,1,1,0,0,1,1,0,1,1,1,1,8,1,1,0,0,1,1,1,0,1,1,1,1,0,0,5,4.7,1,1,0,1,2.5,2.7,0,0,5,3,3,3,2,3,3,4,3,3,2,1,1,1,2,2,0,1,2,1,5,7,2,3,3,3,1,3,3,3,3,3,2,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,6,30,2,4,0,0,3,1
71,ID0123,3/21/2020 17:58,3/21/2020 18:15,3/21/2020 18:15,100,1027,1,1,1,4,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,11,11,1,1,0,1,1,1,1,1,1,1,8,8,3,1,1,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,1,0,1,1,1,1,0,0,5,4.7,0,1,1,1,2.5,2.7,0,3,4,3,3,3,3,6,6,6,3,3,3,0,1,0,2,2,1,1,2,1,3,10,2,2,1,3,3,3,3,3,3,3,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,6,13,3,1,0,0,3,0
72,ID0124,3/21/2020 18:08,3/21/2020 18:15,3/21/2020 18:15,100,430,1,1,0,2,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,11,11,1,1,0,1,1,1,1,1,1,1,8,8,4,0,0,0,0,1,1,1,1,1,1,0,1,8,0,1,0,0,0,1,1,0,0,1,1,1,0,0,4,3.7,1,1,1,1,3,3.3,3,0,4,3,3,3,3,7,5,6,3,3,1,1,1,0,2,2,1,2,1,1,1,3,3,3,3,3,1,3,2,2,2,2,2,1,0,1,1,1,5,5,1,0,5,5,5,5,2,2,6,23,3,1,1,1,1,0
